id,name,brewery_id,style,availability,abv
338466,S'Mores Milk Stout,45335,English Sweet / Milk Stout,Rotating,6.0
311354,Sichuan,50877,Belgian Strong Pale Ale,Limited (brewed once),7.7
316887,Belgian Style Saison (Volumes Of Oak),27696,Belgian Saison,Limited (brewed once),5.9
98161,El Chingon IPA,30364,American IPA,Year-round,7.8
366204,San Antonio Hatch Lager,23672,Chile Beer,Summer,5.2
288512,Whisker Biscuit,39548,American Pale Wheat Ale,Rotating,4.8
330032,Margaret Thatcher Naked On A Cold Day,45647,English Bitter,Rotating,4.7
339561,Blonde Damsel Not In Distress,35322,American Blonde Ale,Rotating,6.0
311112,Belfast Resistance Red Ale,758,American Amber / Red Ale,Rotating,5.4
354584,Art of Pastry - Heaven Hill BA,47781,American Imperial Stout,Limited (brewed once),14.8
96344,Bearded Seal,31066,Irish Dry Stout,Year-round,6.1
308812,Fully Adrift - Wet Hop,31066,American Imperial IPA,Rotating,10.5
264196,Hoppy Hefe,44379,American IPA,Rotating,6.4
301670,Mumbai IPA,4858,American IPA,Rotating,4.8
256970,PumpToadberfest,44379,Pumpkin Beer,Fall,5.8
364210,Imperial Porter,37507,Baltic Porter,Rotating,8.6
277301,Paloma Gose,43007,Leipzig Gose,Rotating,4.5
371513,Cranberry Crush,31272,American Wild Ale,Rotating,4.2
276270,Spottie Oaty Sesh,37532,American IPA,Rotating,4.2
146241,Figlet,24018,Belgian Saison,Rotating,6.2
264202,Pub Crawl,337,American Pale Ale (APA),Year-round,4.7
349891,Frisky Biscuits,50994,American IPA,Rotating,6.5
301209,Porter Lynn,39455,American Porter,Rotating,8.6
168065,Kinfolk,39399,German Kölsch,Rotating,5.0
295313,ImPEACH,44036,Belgian Saison,Rotating,5.6
368485,Faded,43368,New England IPA,Limited (brewed once),8.0
26654,Shiner Dunkelweizen,143,German Dunkelweizen,Winter,5.4
307662,Confundo CDA,40236,American Black Ale,Rotating,7.6
197648,Charity,42042,German Altbier,Year-round,5.3
363895,All 'Bout That Base,51758,English Sweet / Milk Stout,Rotating,8.2
352596,The Dean,50448,American Imperial IPA,Rotating,8.6
353508,GOLD BRIX,34333,American IPA,Rotating,5.0
371932,Mosaic Ant,43738,American Pale Ale (APA),Year-round,5.7
359404,Fruit Wit King,27934,Belgian Witbier,Rotating,5.6
185090,What The Hatch,24326,Chile Beer,Rotating,6.0
337990,Windmill Punch,16071,Fruit and Field Beer,Rotating,4.97
203201,Hop Option - El Dorado,43368,American IPA,Rotating,7.0
273956,Midnight Magician,25622,American Porter,Rotating,5.6
143697,Double IPA,35547,American Imperial IPA,Year-round,8.8
230549,Red Snapper Sour Ale,25667,American Wild Ale,Rotating,5.0
334112,Paleta de Mango,9969,German Kölsch,Limited (brewed once),5.5
277114,Rain,47537,American Pale Ale (APA),Rotating,5.1
55871,Uncle Bucks Captian's Choice IPA,758,American IPA,Year-round,6.5
64260,Mesquite Smoked Porter - MSP,23672,Smoke Porter,Year-round,6.1
155700,50 FT Jackrabbit,37947,American IPA,Year-round,7.0
182445,Shiner Strawberry Blonde,143,American Blonde Ale,Summer,4.3
352595,Saguaro Saison,50448,Belgian Saison,Summer,6.8
199858,Sidewinder Saison,37552,Belgian Saison,Rotating,6.3
184540,Kung Fu Grip,32581,American IPA,Rotating,6.5
141493,The Prickler,37083,American Wild Ale,Rotating,4.0
341759,North East Houston IPA - Mango,51758,American Imperial IPA,Rotating,8.0
209828,Basil Buzz,43739,German Hefeweizen,Rotating,5.5
151817,Vinny's Extra Special Bitter,13948,English Extra Special / Strong Bitter (ESB),Year-round,6.0
238747,Reduced Gluten Pale Ale,26762,American Pale Ale (APA),Rotating,5.4
310746,Pick Hammer,28520,American Amber / Red Ale,Fall,6.0
217591,Texas Hop Bomb 2016,29568,American IPA,Rotating,7.5
372942,Orange Mocha Frappuccino,28255,American Stout,Rotating,7.6
5828,Flying Pig Extra Pale Ale,2101,American Pale Ale (APA),Year-round,5.0
325323,Bigger In Texas (Quadruple Dry Hopped),51758,American IPA,Rotating,8.0
229536,HopStorm IPA,10020,American IPA,Year-round,6.5
338513,La Cura,31272,American Wild Ale,Year-round,6.7
297681,Brickstreet - Triple Dry Hopped,48017,American Blonde Ale,Rotating,5.2
154889,Ploughshare,38139,Belgian Saison,Year-round,6.2
301172,Der Storch,39446,Berliner Weisse,Rotating,4.3
349335,Sip n go,46663,German Pilsner,Summer,5.0
259057,Winter Warmer,24326,American Strong Ale,Winter,7.6
341940,Betty,47537,American Wild Ale,Rotating,5.5
201264,Local 3113,33438,German Märzen / Oktoberfest,Fall,6.1
294907,Lil' 'Naut The IPA,48409,American IPA,Year-round,7.0
211987,(Insert Hop Pun) IPA,18823,American IPA,Rotating,6.3
48626,Tadarida IPA,18823,American IPA,Year-round,6.4
316851,Enchantment Under the Sea,31066,American Imperial Stout,Winter,10.5
107105,Jailhouse Bock,2599,German Bock,Rotating,6.1
334688,T.I.P. D.I.P.A.,31066,American Imperial IPA,Rotating,10.0
110352,Camo,32171,American Pale Ale (APA),Year-round,7.8
345320,Brueggerhoff Bohemian Pilsner,43696,Bohemian Pilsener,Rotating,5.3
289695,Bianca,47537,Belgian Saison,Rotating,6.3
198961,Klurichaun,34119,British Barleywine,Rotating,9.91
180415,Jack Daniels Barrel Aged Three Legged Lab,26762,American Imperial Stout,Rotating,10.8
327550,Oatmeal Pale Ale,39248,American Pale Ale (APA),Rotating,6.0
174647,Yellow Rose W Grapefruit Peel,30380,American IPA,Rotating,6.8
313189,Saint Arnold Divine Reserve #17 (Aged In Madeira Barrels),337,Baltic Porter,Limited (brewed once),10.0
197659,Das Local,34963,German Hefeweizen,Rotating,5.1
321285,American Samurai,48264,American Amber / Red Ale,Rotating,4.4
158377,Fracking Blackstrap,32171,American Imperial Stout,Rotating,9.2
351069,Passion Fruit Wheat,458,Belgian Witbier,Summer,4.6
83619,Dunkelhead,2101,German Doppelbock,Rotating,5.6
297671,Brickstreet Blonde,48017,American Blonde Ale,Year-round,5.2
123815,Sugar On Top IPA,31850,American IPA,Rotating,8.7
192471,Captain's Coffee Stout,42321,American Stout,Rotating,8.6
119600,Dankosaurus,29745,American IPA,Year-round,6.8
256969,The Dude,45944,American Stout,Rotating,9.6
307661,Stroll Down Cherry Street,40236,Belgian Witbier,Rotating,7.8
259296,2x4,23564,American Blonde Ale,Rotating,5.4
120156,Triple Dunkel,17033,German Dunkelweizen,Year-round,10.0
334144,Jester King / Fonta Flora - Wanderflora,24018,American Wild Ale,Limited (brewed once),5.4
65994,Envy,24825,English Extra Special / Strong Bitter (ESB),Year-round,4.8
60221,Guy Smiley Mild,4858,English Dark Mild Ale,Rotating,3.9
363898,Fuzzy Navel Double FroYo,51758,American Imperial IPA,Rotating,8.1
226016,Hop Gusher,43368,American IPA,Rotating,6.5
356023,Sticky 'stache,46233,American IPA,Year-round,8.0
216253,Cocoa Porter,39322,American Porter,Rotating,6.1
333855,Ciaran Scotch Ale,43320,Scotch Ale / Wee Heavy,Winter,5.6
210544,Of A Revolution Pale,31066,American Pale Ale (APA),Rotating,6.0
275092,"Yes, Chef",24381,American Cream Ale,Rotating,5.5
263273,Inveterate Dockhand,24381,American Porter,Spring,7.9
240393,Ski Boat Blond,44928,American Blonde Ale,Year-round,5.6
158824,Crossroads,28397,American Stout,Winter,6.8
159403,Bar Down Craft Lager,31066,American Lager,Rotating,4.5
350152,Brett's Get It On,30949,American IPA,Rotating,6.2
359341,Bangin' Pale Ale,27696,American Pale Ale (APA),Rotating,4.5
326842,Ruth,47537,American Barleywine,Rotating,9.8
322358,Deep Ellum White IPA,27403,American IPA,Fall,7.8
359381,Salty Old Soul,16088,Leipzig Gose,Rotating,4.13
369890,Frog IPA: Simcoe,39446,American IPA,Rotating,7.3
101906,Bugsy's Fire Brush,31874,American Amber / Red Ale,Year-round,5.5
75336,Black Lab Porter,27042,American Porter,Rotating,6.5
268274,Aunt Rose Red Helles Lager,48385,German Helles,Year-round,5.4
320597,Doom Berry,37507,American Wild Ale,Limited (brewed once),6.6
327523,Saw Mill Imperial Milk Stout,48143,American Imperial Stout,Rotating,9.0
372443,Thorny Blonde,47543,American Blonde Ale,Rotating,8.3
364508,Texas Lager,30949,American Lager,Year-round,4.8
271344,Part & Parcel,24018,Belgian Saison,Rotating,5.5
361912,B-52 / Spindletap - Two Sheets,35547,American IPA,Limited (brewed once),8.0
331290,IPA,48790,American IPA,Rotating,5.0
320539,"20"" Blades",45647,American Barleywine,Limited (brewed once),11.0
86138,Elliott's Phoned Home Pale Ale,29745,American Pale Ale (APA),Year-round,5.1
117144,Hop Brownie,10284,American Brown Ale,Winter,5.6
41580,Uncle Billy's Summit IPA,16088,American IPA,Rotating,6.5
122306,Burro's Breakfast,31066,American Lager,Summer,5.6
311864,Stone Temple Porter,50448,American Porter,Rotating,6.7
348195,The Antagonist,52689,American Light Lager,Year-round,5.2
297137,Lawktoberfest,46377,German Märzen / Oktoberfest,Fall,5.2
181178,Breezy Belonde,31850,American Blonde Ale,Year-round,6.5
107240,Rock Of Ages Lager,16088,German Pilsner,Rotating,4.8
199489,Double Black IPA,29440,American Imperial IPA,Rotating,8.0
342738,Feel Good Hit Of The Summer,45647,American Pale Ale (APA),Rotating,5.7
359402,Experimental Pilsner #1,27934,German Pilsner,Limited (brewed once),4.8
91543,Oso Knotty Oyster Stout,30882,Irish Dry Stout,Rotating,7.3
357478,English Ale,27785,English Bitter,Rotating,6.19
178253,Hermanos IPA,37532,American IPA,Rotating,7.2
367665,Platypus / Copperhead - Definitely A Collaboration,47266,New England IPA,Limited (brewed once),7.5
199862,Single Hop Series: Equinox,37552,American IPA,Rotating,4.8
223329,Wibby Weizen,40952,German Hefeweizen,Rotating,5.5
269523,Beatnik Casket,39446,American Wild Ale,Rotating,7.0
228006,HopStorm IPA,43547,American IPA,Winter,6.5
209319,Konverter Kolsch,43696,German Kölsch,Rotating,4.7
122645,Luft Weiss,34963,German Hefeweizen,Year-round,4.7
281071,La Madrugada Porter,48511,American Porter,Year-round,5.6
39263,Stash IPA,10284,American IPA,Year-round,7.0
173385,Nightmare On 1st Street Sour,24326,Pumpkin Beer,Rotating,9.27
336322,Single Hoptions (Enigma),52077,American IPA,Rotating,7.5
171848,Hoop Snake,38736,German Hefeweizen,Rotating,5.3
124925,Schwarzbier,27696,German Schwarzbier,Rotating,5.5
139857,Pumpkinator (Bourbon Barrel Aged),337,Pumpkin Beer,Rotating,12.5
142160,Kollaborationsbier,24018,Belgian Saison,Rotating,4.2
142497,Hot Child,34963,Chile Beer,Rotating,4.7
326431,Perky Greens Coffee IPA,43007,American IPA,Rotating,7.3
239322,Sleeps With The Fishes IPA,41475,American IPA,Rotating,6.2
100860,Sita's Revenge,1418,Belgian Saison,Year-round,6.5
366399,Training Bines (2018),31066,American IPA,Limited (brewed once),7.0
172384,Session IPA,31066,American IPA,Rotating,3.8
334693,OG Freezie,37532,Berliner Weisse,Limited (brewed once),3.75
304991,I-45 Helles,41475,German Helles,Rotating,4.5
240384,Later Days Session IPA,25622,American IPA,Rotating,5.5
346408,Cavernous Mostra,47781,American Imperial Stout,Limited (brewed once),13.2
353467,Gaze Milkshake,35547,New England IPA,Rotating,6.2
149993,Brewston,28784,American Pale Ale (APA),Year-round,5.8
220429,Highland Scoundrel,43107,Scotch Ale / Wee Heavy,Rotating,11.0
87173,Black Dan,25628,American IPA,Rotating,8.0
144247,Holiday Bonus,29656,American Porter,Fall,6.6
330858,The Gatherer,48342,American Imperial IPA,Limited (brewed once),8.0
365190,Fuzzy Dice,25667,American Pale Ale (APA),Summer,4.5
302148,Night Creature,44379,American Stout,Rotating,10.2
111385,Spiced Porter,29568,American Porter,Winter,5.5
110606,Silt Brown Ale,33820,American Brown Ale,Year-round,6.2
325798,Hop Array,37532,American Imperial IPA,Limited (brewed once),8.2
268491,Naked Sapphire,48264,German Pilsner,Rotating,4.7
167074,Liquid Mistletoe,37507,Belgian Strong Pale Ale,Rotating,10.0
199259,Darkside,2642,American Black Ale,Rotating,6.8
254575,A Nu Start,44383,Belgian Pale Ale,Rotating,6.3
144479,Pale Galaxy,37507,American IPA,Year-round,5.2
358962,Whitby,51901,English Pale Ale,Rotating,4.7
229413,Pale Ale,45335,American Pale Ale (APA),Year-round,6.0
206214,Bull's English Brown,41762,English Brown Ale,Year-round,5.5
325609,Lager-ish,50326,German Kölsch,Rotating,5.9
374119,Dixon's Pale Ale,50844,American Pale Ale (APA),Rotating,5.5
295406,Mr. Wiggles Double Dank,9969,American Imperial IPA,Rotating,9.2
160398,Cow Town,2101,English Pale Mild Ale,Rotating,4.2
150628,Rochambeau,25667,Belgian Strong Dark Ale,Rotating,7.5
359364,Sol Surfer,52417,American Pale Ale (APA),Year-round,5.2
259453,Douchebag Jimmy,45109,Belgian Pale Ale,Year-round,6.6
102900,KCCO Gold Lager,32990,German Pilsner,Year-round,5.0
245619,Bullet-Tooth,43107,English Porter,Rotating,3.5
371921,Dirndl Dropper,54035,German Märzen / Oktoberfest,Fall,5.8
362561,Victory or Death,53576,American IPA,Year-round,6.3
196869,Natural Blonde Ale,37532,American Blonde Ale,Rotating,5.0
131352,Jack Rabbit Red,27697,American Amber / Red Ale,Year-round,5.0
295405,Peanut Butter Milk Stout,45335,English Sweet / Milk Stout,Rotating,6.0
353685,DDH Fleeb Juice,52077,American Imperial IPA,Rotating,8.2
304697,Covhefe Hefeweizen,50326,German Hefeweizen,Rotating,5.3
371816,English Barleywine,50326,British Barleywine,Rotating,10.6
106959,Grand Conjecture,18823,American Wild Ale,Rotating,6.1
204893,Winter Warmer,42321,Winter Warmer,Winter,6.7
81479,Saint Arnold Homefront IPA,337,American IPA,Summer,6.15
285535,Demi-Tone,24018,Belgian Saison,Rotating,6.3
173725,Oatis,25622,German Hefeweizen,Rotating,8.1
273657,Pellet Pro,43007,American Pale Ale (APA),Rotating,6.0
202956,Vertigo,41464,American Imperial IPA,Year-round,9.5
345318,Belgian Quad - Rum and Bourbon Barrel Aged (Quadrivium Series),43696,Belgian Quadrupel (Quad),Limited (brewed once),10.0
339562,Stouted Conductor,35322,Irish Dry Stout,Rotating,4.0
305452,Örter I Mörker,24018,Belgian Saison,Rotating,7.9
69929,Cantankerous Dockhand,24381,American Porter,Rotating,6.7
209820,2920 IPA,43738,American IPA,Rotating,6.3
331244,Wheez the Shake - Vic Secret,35547,American IPA,Limited (brewed once),5.7
319303,The Abominable,48264,American IPA,Rotating,6.9
209321,Lovely Day IPA,43696,American IPA,Rotating,6.7
230049,Phoenix IPA,39399,American IPA,Rotating,6.0
166151,Saison,27042,Belgian Saison,Rotating,6.0
239325,Pralines And Cream,45335,American Brown Ale,Rotating,5.8
176984,Fanny Pack Kolsch,24825,German Kölsch,Rotating,4.8
64259,La Bestia Aimable,23672,Belgian Strong Dark Ale,Year-round,9.5
325797,Hop Explorer XVII,37532,American IPA,Limited (brewed once),7.5
293178,Saaz Blonde Ale,39248,American Blonde Ale,Rotating,5.8
257363,Emerald Valley Pale Ale,46890,American Pale Ale (APA),Year-round,5.4
313193,Hoarder's Endowment 001 (Tart Cherry),44383,Fruit and Field Beer,Limited (brewed once),5.6
249698,Danks For Nothing Session IPA,39548,American IPA,Rotating,4.2
360583,Power Clashing,41475,Bohemian Pilsener,Rotating,5.5
190744,Northbound 75,40064,American Pale Ale (APA),Rotating,6.6
367393,Lucifer's Fake News,48409,American IPA,Rotating,6.2
307603,Red Wine Hypocrite,42042,Belgian Saison,Limited (brewed once),8.1
8695,Fireman's #4,458,American Blonde Ale,Year-round,5.1
256348,Jan,47537,Belgian IPA,Rotating,7.0
312033,"Dave’s not here, man",50994,American IPA,Rotating,5.5
138232,Shannon Chocolate Stout,36489,American Stout,Year-round,5.7
331220,Peanut Butter Blonde,36212,American Blonde Ale,Rotating,5.5
86132,Lakewood The Temptress,29656,English Sweet / Milk Stout,Year-round,9.1
320598,Brettshake (DDH Simcoe),37507,American IPA,Limited (brewed once),6.5
105881,Iron Genny,31066,American Pale Ale (APA),Year-round,5.4
302847,Fashionably Late,43107,American IPA,Rotating,6.5
335723,Applewhite,50877,American IPA,Rotating,7.3
215703,Naked Mermaid Honey Hefeweizen,44377,German Hefeweizen,Rotating,5.8
151706,Sanctum,38139,Belgian Dubbel,Year-round,6.5
102394,Belgian Style Dubbel,29745,Belgian Dubbel,Rotating,7.0
220894,Brown Bonnie,43098,American Brown Ale,Rotating,6.0
148825,Guilty As Charged IPA,28181,American IPA,Rotating,6.6
158802,Half Nelson IPA,16759,American IPA,Rotating,7.2
311812,Encino Man,48409,American IPA,Rotating,5.5
167796,Alamo Maibock,7059,German Maibock,Rotating,7.2
176254,Sage On Saison,40236,Belgian Saison,Rotating,6.83
260087,Stars At Night,47266,American Porter,Rotating,5.5
360316,Dinglebop,52077,American Imperial IPA,Rotating,8.2
154891,Dewi Sant,38139,Braggot,Rotating,13.5
70018,Pearl Snap Pils,25667,German Pilsner,Year-round,5.3
261144,Morning Pint,758,English Oatmeal Stout,Rotating,5.2
209506,La Epoca,25622,Belgian Saison,Rotating,7.1
290857,4XDDH Medina Sod,44383,American Pale Wheat Ale,Rotating,5.7
176505,Breaktime Wheat,40964,American Pale Wheat Ale,Year-round,5.5
265106,Weiss' Dunkel,46205,German Dunkelweizen,Rotating,4.7
322454,Isle of Skye,48264,Scotch Ale / Wee Heavy,Rotating,6.3
353521,Englewood Amber,34333,American Amber / Red Lager,Rotating,4.5
171375,Pilsner,7059,Bohemian Pilsener,Year-round,5.1
267565,Cougar Paw,28784,American Amber / Red Ale,Rotating,5.2
223253,The Mox,42555,Irish Red Ale,Rotating,6.0
313917,Shepherd Boy,32171,American Pale Ale (APA),Year-round,6.3
264195,Hermits Lair,35323,English Porter,Rotating,4.5
363579,La Muerta - Double Whiskey Barrels,18823,American Imperial Stout,Limited (brewed once),9.8
9629,Big Bark Amber Lager,383,Vienna Lager,Year-round,4.9
356020,Transmissions From Idaho 7,46233,American Pale Ale (APA),Rotating,4.8
311356,Big Emma,50877,Scotch Ale / Wee Heavy,Year-round,7.7
321730,Longest Night II,37532,American Imperial Stout,Rotating,10.0
356029,Session Ale,25668,American Cream Ale,Rotating,5.2
295940,Top Duck IPA,6339,American IPA,Rotating,7.6
336154,Barrel Aged Cadbury,51758,Russian Imperial Stout,Limited (brewed once),13.0
268275,No. 48 Porter,48385,American Porter,Year-round,9.0
177904,Pharm House,28784,Belgian Saison,Summer,4.9
321091,Breakfast Stout (Kenyan Nyeri Kieni Coffee/Cali Ale Yeast),35547,American Imperial Stout,Limited (brewed once),9.1
348321,Lakewood IPA,29656,American IPA,Rotating,7.0
340608,Dome Faux'm Fruit Punch,28784,American Cream Ale,Limited (brewed once),5.1
74067,Rodeo Clown,26762,American Imperial IPA,Year-round,9.5
141496,From Within,37083,American Wild Ale,Rotating,10.5
313699,Post Modern,35016,American IPA,Rotating,6.9
150617,Summertime Stout,25667,American Imperial Stout,Rotating,9.3
128260,Ze German Ale,35687,German Kölsch,Rotating,4.5
47275,Amber Waves,4858,American Amber / Red Ale,Rotating,5.5
345213,Not A Collaboration,337,American IPA,Rotating,7.1
337925,Swifty,458,American Pale Ale (APA),Rotating,5.0
151815,Mike Crowe IPA,13948,American IPA,Rotating,5.7
367658,Czerry,46725,Fruit and Field Beer,Rotating,5.3
321729,New You,37532,German Kölsch,Rotating,4.5
229162,Archetype Historical IPA,24825,English India Pale Ale (IPA),Rotating,7.5
320534,Cow Puncher (Barrel Aged),48894,English Porter,Rotating,12.0
38217,Oktoberfest,9969,German Märzen / Oktoberfest,Fall,6.7
218275,Shiny Diamonds,10284,American Pale Ale (APA),Rotating,5.8
65383,Shiner Dortmunder (Spring Ale),143,European Export / Dortmunder,Spring,5.5
241501,German Alt,36212,German Altbier,Rotating,5.4
42917,Bourbon Barrel Aged Winter Warmer,9969,Winter Warmer,Rotating,8.5
86332,Revolver High Brass Ale,30128,American Blonde Ale,Year-round,6.0
238496,Buxom Blonde,45944,American Blonde Ale,Year-round,6.2
41627,Irish Stout,2642,Irish Dry Stout,Rotating,4.5
372796,IvanhoPA,49344,American IPA,Rotating,7.0
167395,Oso Bueno,39953,American Amber / Red Ale,Year-round,5.3
291058,Royal Champ,25668,American Blonde Ale,Rotating,5.2
322051,Winona,47537,Rye Beer,Rotating,6.6
317972,(512) NINE,17863,Belgian Saison,Limited (brewed once),6.8
251772,Brown Ale,47266,American Brown Ale,Year-round,5.4
243252,Moonlight Shine,46663,American Pale Wheat Ale,Year-round,5.7
10458,Marley's Gnarley Barley Wine,4858,American Barleywine,Year-round,8.5
